name,num_films
Takahiro Omori,1
Akira Takata,1
Roddy McDowall,1
John Lundberg,1
Roland Denning,1
Kypros Kyprianou,1
Justin Dec,1
Timothy A. Chey,4
Alexander Yellen,1
Dan Garcia,2
Siegfried,1
Lawrence Kasanoff,1
John Kaye,1
Alexander Holt,1
Lance Roehrig,1
Joshua Sinclair,1
Deborah Koons,1
Andrea Tonacci,3
Jeff Anderson,1
Signe Baumane,1
Adam Miklos,1
Yuri Kantake,1
Eliza Hittman,1
Hwang Dong-hyuk,2
Jeethu Joseph,3
Ajith V Thomas,1
Manoj Peyad,1
Sudheesh Ramachandran,1
Vivek Aryan,1
Shajahan Poochal,1
Sony Kulakkada,1
Lauri Maijala,1
Stephan Schesch,1
Danny Roth,1
Phelim McAleer,1
Ann McElhinney,1
Magdalena Segieda,1
Daniel Roby,3
Robbie Pickering,2
Sam Esmail,1
Shana Betz,1
Norry Niven,1
Kyung Ho Lee,2
Sidney Miller,3
Scott Rutherford,1
Ben Peyser,1
François Desagnat,2
Thomas Sorriaux,1
Brian Larsen,1
Thomas Verrette,1
Juliano Ribeiro Salgado,1
Torgny Anderberg,1
Irving Allen,1
Víctor Merenda,1
Michael Hoffman Jr.,1
Aaron T. Wells,1
Carmen Marron,2
Marc Meyers,1
Ivan Tors,1
Joe Angio,1
Teemu Nikki,2
Yury Bykov,4
Arcady Noskov,1
Peter Sanders,1
Sarah McCarthy,1
Danielle Gardner,1
Dominique Moisan,1
Julie Mons,1
Nicolas Migot,1
Ludovic Bernard,1
Paola di Florio,2
Mieczysław Waśkowski,1
Tadeusz Konwicki,5
Akseli Tuomivaara,1
Adrià García,1
Víctor Maldonado,1
Julius Avery,1
Jean Aurel,1
Elena Albanese,2
Shawn D. Bronson,1
Ryan Polito,21
Jake Szymanski,4
Andy Signore,1
Stephen Vittoria,1
Andrew Munro,2
Brian Mills,1
Shigeaki Takahashi,1
Ray Griggs,1
Simon Aboud,3
Jeanina Vasilescu,2
PES,4
Minkyu Lee,2
Aaron C. Peer,2
Anthony Mandler,1
Laurent Bouzereau,5
Jang Jin,4
Andrew Levitas,1
Tom Fernández,1
Taedong Park,1
Sungwoo Kang,1
Michael D. Olmos,1
Youssef Delara,2
Ibrahim El-Batout,1
Imanol Uribe,4
Meredith Edwards,1
Roger De Broin,1
Denys de La Patellière,2
Roberto Bodegas,1
Oleg Stepchenko,2
Per Lindberg,1
Arne Sucksdorff,1
Hugo Bolander,1
Brian Smith,2
Reinhard Klooss,4
Kim Sung-su,4
David Morris,2
Jacqui Morris,2
Mariano Galperin,1
Zhang Zhiliang,1
Lizz Zanin,1
Enrique Gato,2
Adamo P. Cultraro,1
Judit Soltész,1
Eirik Svensson,1
Alec Baldwin,1
Conor Allyn,1
Tim Skousen,2
Tina Gordon Chism,1
David Petrarca,2
Anthony Leonardi III,1
Andrew Green,1
Leone Marucci,1
Shawn Papazian,1
Clare Lewins,1
Mike Myers,1
Beth Aala,1
Shahin Sean Solimon,1
Wiktor Ericsson,1
Don Handfield,1
Chris Angel,2
Alfonso Gomez-Rejon,2
K. V. Anand,4
Peter Burger,2
Steven Ayromlooi,1
Adam Grossman,2
Howard Michael Gould,1
Marc Daniels,2
Michel Comte,1
Rainer Matsutani,2
Andrew Bowler,1
Jan Schomburg,1
Jean-Paul Battaggia,1
Masayuki Kojima,1
James K. Shea,1
Yang Woo-Seok,1
Günter Gräwert,1
Yoram Gross,1
Mark Vadik,2
Lauren MacMullan,1
Millard Webb,1
Phil Dornfeld,1
Elia Petridis,1
Ellen Perry,1
Michael Pate,1
Jorge Torregrossa,2
Jeff Fisher,1
Richard Clabaugh,2
Samuli Valkama,3
Aron Gaudet,1
Gita Pullapilly,1
Hendrik Hölzemann,1
Raimo O. Niemi,2
Daniel Borgman,1
John McCauley,1
Katie Green,1
Carlye Rubin,1
Tim Nicholls,1
Jules White,2
Hugh Harman,2
Eddie Alcazar,1
Kief Davidson,3
Kunio Watanabe,1
Raphael Nussbaum,2
Manny Rodriguez,11
Dan Castle,1
Bridget Terry,1
James Whitaker,1
Anthony Burns,2
Audu Paden,1
Andy Fetscher,1
Matthew Arnold,1
David Wu,3
Alfonso Rodríguez,1
Kai Parlange Tessman,1
Ifa Isfansyah,2
John Leach,1
Sari Gilman,1
E. Darrell Hallenbeck,1
George Roy,1
Rokuro Mochizuki,1
Mandy Stein,1
Thomas Beecher,1
Joe Clarke,1
Irvin Willat,2
Gregg Barson,1
Paulo Rocha,1
William C. de Mille,3
Guy J. Louthan,1
Matt Hish,1
Mischa Webley,1
Dave Kim,1
Michael Di Jiacomo,2
Andrew Shortell,1
Norm Hunter,1
Jason Wulfsohn,1
Gao Qunshu,1
Pearry Reginald Teo,3
Anthony Garcia,1
Jean-Pierre Blanc,1
Jack Hofsiss,1
Harold F. Kress,2
Michael Valverde,1
Maxwell O. Henry,3
D.W. Brown,1
Marcus Warren,1
Dick Clement,4
Richard Howard,1
Chris Briant,1
Anya Camilleri,1
Louis Choquette,1
Steve Summersgill,1
Biyi Bandele,1
Ottavio Alessi,1
Romolo Guerrieri,8
Robert Hasfogel,1
Per Gunvall,1
Pat Kiely,2
Uri Barbash,2
James Hacking,1
Danny Graves,1
Michael Tully,2
Cyril Coke,1
Daniel Zelik Berk,1
Michael Seresin,1
Martin Duffy,1
Claude Panier,1
Dwain Esper,2
Nello Giorgetti,1
Egidio Spugnini,1
Maria Peters,3
Andrew Hull,2
Tripp Reed,3
Peter Bratt,1
Sydney Macartney,1
Sidney Levin,1
Angus Gibson,1
Jo Menell,1
Herbert E. Mendelson,1
Richard Irving,1
Giancarlo Volpe,1
Jay DiPietro,1
Hope Perello,1
Tia Brelis,1
Ian Corson,1
Eric Freiser,1
George Bloomfield,1
Frederic Doss,1
Brian T. Jaynes,1
St. John Legh Clowes,1
Rocky Lang,1
Serge Meynard,1
Christopher R. Watson,1
William Clemens,8
Aurora Guerrero,1
Raoul Lévy,2
Valeri Rozhnov,1
Ken Hannam,1
André Cerf,1
Chris Solimine,1
William Curran,1
Doug Lodato,1
Jasper Blystone,1
Renny Rye,1
Georgina Lightning,1
Jean-Pierre Roux,1
Lee White,1
Ben Rekhi,1
Sam Irvin,3
Jason Stephens,1
Eiichi Kudo,1
Frank Sinatra,1
Ben Hayflick,1
Adam Silver,1
Erik Fleming,1
Mario Andreacchio,3
Masaki Izuka,1
Paul Murphy,1
Erik Estenberg,1
Andrei Kavun,3
Thomas Ikimi,1
David Flores,3
Scott P. Levy,2
Sydney J. Bartholomew Jr.,1
John H. Williams,1
Harry Black,1
Raymond McCarey,1
Lloyd French,1
Chuck Bowman,1
Robin Sheppard,1
Angelo Vicari,2
Andrew Chan,3
Leigh Whannell,1
Calla Klessig,1
Rachel Block,1
Lauren Rosenbloom,1
Brian Avery Galligan,1
Sarah Contant,2
Tim Miller,1
Jan Philip Cramer,2
Ben Cooke,1
Kevin Houlihan,1
Daniel Frank,1
Haisu Wang,1
Lluis Casals Marsol,3
Lidia Martinez Prado,4
Steven Sandles,2
Maxime Cazaly,2
Francis Leong,4
Andres Cubillan,1
Michael Fissneider,1
Daisy Baldry,1
James Nicholl,1
Clementine Dupont,1
James Morrissey,1
Valter Sagrillo,1
Chelsea Whittet,1
Ebrahim Jahromi,1
Waikit Wan,1
Amy Taylor,1
Florent Limouzin,1
Miguel Albaladejo,1
Álvaro Sáenz de Heredia,3
David Serrano,2
Álvaro Cortázar,1
Cucho Ramírez,1
Nima Javidi,1
Dustin Marcellino,1
Ben Dobyns,1
Thomas Cailley,1
Worth Keeter,3
Lou Peterson,1
Hugo Haas,2
Akira Daikuhara,1
Taiji Yabushita,1
Zion Myers,1
Paula Markovitch,1
Claudia Sainte-Luce,2
Iván Cuevas,1
Robert Alton,1
Robert Youngson,1
Yuri Ozerov,1
Andrew Millington,1
Babeto Matthews,1
David Bradley,2
Patrick Hoelck,1
Ryan Eslinger,1
Daniel Dencik,2
W. Peter Iliff,1
Stuart Connelly,1
Marni Banack,1
Ian Clark,1
Oh Ki-hwan,3
Nate Meyer,1
Mark Quod,2
Jeff Robinson,1
Ash Adams,1
Johan Brisinger,1
Adrian Brunel,1
Carlos Ramos Jr.,1
Robert Totten,1
Anthony M. Lanza,2
Henry Edwards,1
Ennio De Concini,1
Camilo Vila,2
David Salzberg,2
Christian Tureaud,2
Max Mannix,1
György Hintsch,1
Geo Santini,1
John Eyres,5
Shaka King,1
Brendan Maher,1
Gabriele Albanesi,1
Bryan Fogel,1
One9,1
Bruce Greenfield,1
Duane Stinnett,1
Tim Kirkby,3
Lee Philips,1
Richard Carpenter,1
Will Price,1
Terron R. Parsons,1
Joseph Manduke,2
John Rice,1
Bonnie McFarlane,1
Lewis R. Foster,4
Andrea Segre,1
Andrei Gruzsniczki,1
Julie Cypher,1
Lou Simon,1
John Millea,1
David S. Cass Sr.,8
Michael Wilson,1
Valerie McCaffrey,1
Jon Kroll,1
Alex Pires,1
Ole Martin Hafsmo,1
Geoff Anderson,1
Lee Alan McConnell,1
David Daniel,1
John Shea,2
Aun Hoe Goh,1
Matthew Patrick,2
Kim Gok,1
Kim Sun,1
David Gumpel,1
Bruce Geller,1
Paul Goldman,3
Vladlen Barbe,1
Maksim Sveshnikov,1
Jamie Mitchell,2
Raul Garcia,2
Maxwell Shane,5
S. Lee Pogostin,1
Andrés G. Schaer,1
Dan Zukovic,1
Paula Hernández,2
Roger Blanc,1
Andrew C. Erin,4
Jorge Hinojosa,1
Julian Roffman,1
Earl Haley,1
Gil-yeong Jeong,1
Rusty Lemorande,1
Shem Bitterman,1
Thomas Vincent,1
David Dunn Jr.,1
Hunter G. Williams,1
Olivier Masset-Depasse,1
Ken Sanzel,3
Chris Taylor,1
Mark Hall,2
E. Mason Hopper,1
Clive Brook,1
A.D. Calvo,2
Jessie Deeter,1
Steve Brown,1
Martin Kemp,1
Angelo Pastore,1
Anna Martemucci,1
Rowland Brown,1
Robert Pratten,1
Gemma Atwal,1
Bob McNaught,1
Tito Davison,1
Thibaut de Longeville,1
Malcolm Marmorstein,1
Kazuo Kuroki,1
Lucien Hubbard,1
Filip Tegstedt,1
Walter Boholst,1
Roger Holzberg,1
Wayne Holloway,1
George Blair,1
Alex Podger,1
Todd Douglas Miller,1
Sutton Roley,2
Steve Stark,1
Glenn Chaika,1
Alex Wright,2
Dave Unwin,1
Eduardo Schuldt,2
Jiří Barta,3
Vivian Schilling,1
Mohammad-Ali Talebi,1
Lloyd Corrigan,1
Mickey Keating,4
Fred Allen,1
Felix Feist,1
Holger Tappe,3
Michael Berz,1
Grayson Rogers,1
Ryan Piers Williams,2
Reinhold Schünzel,1
Earl Duvall,1
Pavel Klushantsev,2
Marty Thomas,1
Samir,1
Andrew Kam Yeung-Wa,1
Paul Breuls,2
Stephen Bridgewater,3
Arish Fyzee,1
Enrico Clerico Nasino,1
John Box,1
Phil Shipway,1
Jack Gage,1
George Stoll,1
Maiken Baird,1
Michelle Major,1
Erich von Stroheim Jr.,1
Yaniv Raz,1
Robert Collector,1
Edward Nassour,1
Ismael Rodríguez,2
Tanner Beard,1
Meg Beatty,1
Brooks Branch,1
Noah Miller,1
Howard Baker,2
Stefano Milla,1
Michael Fischa,3
Leonardo Scavino,1
John A. Russo,2
Juan Felipe Orozco,1
Sam Grossman,1
Claudia Weill,2
Gabriel Medina,1
Bryan Ramirez,2
Andrew Cymek,2
James D. Deck,1
Anthony Michael Hall,1
Chuck Barris,1
Len Talan,1
Archie Hill,1
Raoul Pagel,1
Michael Kennedy,1
Jeffrey Kusama-Hinte,1
Claire McCarthy,1
Samad Davis,1
Dustin Rikert,1
Tabitha Groleau,1
John Raffo,1
Åsa Faringer,1
Ulf Hultberg,1
James Chankin,1
Phil Chipera,1
Tiller Russell,2
George Erschbamer,4
Phillip J. Roth,6
Raja Nawathe,1
Tom Rickman,1
Robert O'Hara,1
Frank Fox,1
Lance Kawas,2
Patricia Harrington,1
John Stecenko,1
Karl Malden,1
Brian McNamara,1
Mario Zampi,2
Maarit Lalli,1
David Muñoz,3
Adrián Cardona,3
Luis Lopez,2
Paul Tanter,5
Alfredo Soderguit,1
Brian Falk,1
Cho Beom-gu,2
Jean Devaivre,1
Roger Gual,2
André Singer,1
Herbert B. Leonard,1
Joshua Shelley,1
David Eady,1
George More O'Ferrall,2
Wendy Toye,1
Giuseppe Andrews,1
Antonio Manetti,2
Marco Manetti,1
Rudolf Ising,1
Silvio Amadio,1
Marcello Aliprandi,1
Marcello Andrei,2
Jeff Preiss,1
James Kent,5
Carlo Ausino,1
Camillo Bazzoni,1
Mikko Kuparinen,2
D.M.W. Greer,1
Nick Fenton,1
Tom Leetch,1
George Somnes,1
Fernando de Fuentes,1
Alexandre Esway,1
Lorraine Bracco,1
Enrique López Lavigne,1
Juan Cavestany,2
Travis Fort,1
Javier Cárdenas,1
Chema de la Peña,1
José M. Serrano,1
Javier Sánchez,1
David Chagoyen,1
Justin H. McCloskey,1
Luigi Batzella,3
Tony Okun,1
Eric Sandmeyer,1
Rebecca White,2
Michael Diner,2
Alex Goyette,1
Todd Kellstein,1
Janicza Bravo,2
Steffen Schäffler,1
Dony Permedi,1
David Barnard,1
Duncan Skiles,1
Ryan Larkin,1
Laurence Merrick,1
Robert Hendrickson,1
Seymour Kneitel,3
Larry Leichliter,2
Harold L. Muller,1
George Albert Smith,5
Jack Hannah,2
Mark Whiting,1
Irv Spector,1
Gerard Baldwin,1
Barrington Bunce,1
Max Fleischer,1
Samuel Benavie,1
Maurice Noble,2
Mark Farrell,1
Claude Cloutier,1
Dick Huemer,1
Sid Marcus,1
William Lau,13
John Emerson,3
Rafa Dengrá,2
Arthur Davis,1
Mark Borchardt,1
Rein Raamat,2
David Fine,1
Alison Snowden,1
Takena Nagao,1
Marc Didden,1
Glen Kasper,1
Richard Gale,1
Barry Bruce,1
Robert F. McGowan,2
Jonathan Stern,1
Jacobo Rispa,1
Jessica Nilsson,1
Michel Lang,1
Mort Shuman,1
Catherine Castel,1
Jeanne Labrune,3
Dominique Farrugia,4
François Armanet,1
Axel Corti,1
Felipe Braga,1
Eric Barbier,1
Walter Rupp,1
Arnauld Mercadier,1
R. Michael Givens,2
M.J. Delaney,1
Ian Barry,5
Frank Rainone,1
Roberto Bianchi Montero,4
Rolf Hädrich,1
Frank Wisbar,1
Arthur Greville Collins,1
Roland Asher,1
Theodore Reed,1
Erich Pommer,1
Maria Kravchenko,1
Herz Frank,2
Juris Kursietis,1
David Hayter,1
David A.R. White,1
Gabriel Sabloff,1
Alvy Ray Smith,1
Jennifer Lebeau,1
Álex Pina,1
Michael Pitiot,2
Simon Helberg,1
Jocelyn Towne,2
Sarik Andreasyan,10
Lidiya Ishimbaeva,1
Boris Nirenburg,1
Fernando Larruquert,1
Néstor Basterretxea,1
Graham Yost,1
Tim Van Patten,1
Tony To,2
Aleksandr Gintsburg,1
Vasili Zhuravlyov,1
Heather M. Winters,1
Marius De Vries,1
Sophie Lellouche,1
Martin Clapp,1
Geoff Lindsey,1
Dorota Kobiela,1
Benicio del Toro,1
Ronnie Thompson,3
James Nunn,4
Michael Worth,2
Kate Connor,1
Emile Edwin Smith,3
Jakob Lass,1
Dusty Bias,1
Bruno Bianchi,1
Joan Espinach,1
Ricardo Ramón,1
W.D. Hogan,3
Jaime Chávarri,4
Platon Filimonov,1
Josh Lawson,1
Mats Lindberg,1
Carl Åstrand,1
Henrik Georgsson,1
Pontus Klänge,2
Jonathan Metzger,1
Greg Manwaring,1
L. Gabriel Gonda,1
Stephan Apelgren,4
Johanna Hald,2
Jesper Danielsson,1
Alan Bunce,1
Giuliano Carnimeo,16
Henry Bedwell,1
Sandro Aguilar,1
Denis Côté,4
Ben Rivers,3
Ben Russell,1
João Rui Guerra da Mata,1
Sergio Caballero,2
Frauke Finsterwalder,1
Karl Golden,1
Roberto Palmerini,1
Gower Champion,1
Fabiomassimo Lozzi,1
Benedikt Erlingsson,1
Antti Haase,1
Rainer Kaufmann,2
Hasse Ekman,1
Paul Mariano,2
Kurt Norton,1
Karel Zeman,7
Zdeněk Rozkopal,1
Jan Mimra,1
Claude Friese-Greene,1
J.B.L. Noel,1
Julian T. Pinder,2
Ivan Mykolaichuk,1
Murray Siple,1
Nick Sherman,1
Corinna Belz,2
Rudolph Herzog,1
Andrea Kreuzhage,1
Morten Skallerud,1
Benny Zenga,1
Josh Johnson,1
Stanislav Govorukhin,6
Agnès Obadia,1
Jānis Nords,1
Aigars Grauba,2
Winsor McCay,2
Jennifer Grausman,1
Mark Becker,2
Santiago Ontañón,1
Jeremy Summers,1
Nick Noe,1
Peter Glantz,1
Øystein Karlsen,1
Pavel Rejholec,1
Yevgeni Pashkevich,1
Sean Ackerman,1
Jan Komasa,2
Juris Podnieks,1
Juris Poškus,1
Dean Israelite,2
Damon Thomas,1
Christine Fitzgerald,1
Justin Kelly,2
Brett Haley,3
Mora Stephens,1
Rupert Goold,3
Brad Besser,1
Sacha Jenkins,1
Marcus A. Clarke,1
Kristina Goolsby,1
Ashley York,1
Tony Vainuku,1
Erika Cohn,1
Mark Cousins,8
Mania Akbari,2
Jennifer Phang,1
Ivars Seleckis,1
Bryan Buckley,2
Andrew Mogel,1
Jarrad Paul,1
Marielle Heller,1
Patrick Brice,2
Chloé Zhao,1
Nikole Beckwith,1
Kris Swanberg,1
Mikkel Munch-Fals,1
Yves Hinant,1
Eric Cardot,1
Delphine Lehericey,1
Filippo Macelloni,2
Lorenzo Garzella,1
Paolo Zucca,1
Salvatore Mereu,2
Giada Calabria,1
Sébastien Pilote,1
Paul Magnus Lundø,1
Jacques Rouffio,1
Robert Vernay,1
Thom Best,1
Pat Bermel,1
Patrick Dewolf,1
David Langlitz,1
Dewi Humphreys,1
Marcos Jorge,1
Stéphane Robelin,1
Evan Johnson,1
David Grieco,1
Jabbar Raisani,1
Pascal Plisson,2
Dominic Polcino,2
Joseph Lee,1
Stephanie Spray,1
Pacho Velez,2
Gabriel Rojas Vera,1
Tom Hedegaard,1
Pernille Rübner-Petersen,1
Ryan Gosling,1
Ilinca Calugareanu,1
Maccio Capatonda,2
Carlo Musso,2
Gordon Davidson,1
Marie Amachoukeli,1
Claire Burger,1
Samuel Theis,1
Burhan Qurbani,1
Manu Payet,1
Rodolphe Lauga,1
Aleksandr Gromov,1
Aldo Buzzi,1
Cesare Zavattini,1
Hollingsworth Morse,4
Renato De Maria,1
Chris Munger,1
Jonas Quastel,2
Tia Buhl,1
Hardi Volmer,3
Katie Wolfe,1
Dan M. Kinem,1
Levi Peretic,1
Ian Connacher,1
Cameron Cairnes,2
Colin Cairnes,2
Rezo Chkheidze,1
Levan Koguashvili,1
Eldar Shengelaya,1
Savva Kulish,1
Viktor Tregubovich,1
Yan Frid,3
Aleksandr Pavlovskiy ,1
Robert L. Lippert,1
Will Sheldon,1
Eddie Dew,1
Diego Spataro,1
Mario Siciliano,8
Gianni Crea,1
Giorgio Cristallini,1
Santiago A. Zannou,2
Michael Salomon,1
Mike Elliott,4
John H. Auer,1
Anthony Joseph Giunta,1
Tulio Demicheli,1
Paul Golding,1
Federico Zampaglione,1
Cyril J. Mockridge,1
Walter C. Miller,3
Ivan Pyryev,4
Cary Medoway,1
Hal Masonberg,1
Neus Ballús,1
Javier Ruiz Caldera,3
Dayyan Eng,1
Maurice Lehmann,1
Michael Pfleghar,1
Alan Deutsch,1
Jan Forsström,1
Robert Berger,1
Karlyn Michelson,1
Matthew Avant,1
David Thacker,1
Kil Won Yu,1
Park Young-kyun,1
Shim Sung-bo,1
Alexis Durand-Brault,1
Sara Colangelo,1
Lucio De Caro,1
John Stimpson,1
Mike Malloy,1
Fenar Ahmad,1
Pablo Malo,1
Matt Adams,1
Jeremy Garelick,1
Lawrence Schiller,4
Bala,2
Péter Rudolf,1
Iván Kapitány,1
Stephen Lance,1
Uwe Heidschötter,1
Johannes Weiland,1
Kiah Roache-Turner,1
Erik Leijonborg,1
Alain Darborg,1
Lisa James Larsson,1
Hans Åke Gabrielsson,2
Thomas Ryberger,1
Johan von Reybekiel,1
Marcus Werner Hed,1
Richard Hobert,3
Staffan Götestam,1
Maria Kiisk,1
Filippa Wallström,1
Mikael Syrén,1
Fredde Granberg,1
Joachim Hedén,1
Christjan Wegner,2
Gerard Damiano,1
Michael Jones,1
Andy Jones,1
Kelly Dolen,1
Eun-Hyung Park,1
Jayro Bustamante,1
Takehiko Shinjō,2
Micah Magee,1
Diego Quemada-Díez,1
Fred  Newmeyer,1
Michael S. Chandler,1
Alex Schwerin,1
Timothy Cobb Passarella,1
Peter Hayman,1
James Whitmore Jr.,1
Jason Lockhart,1
Karlheinz Martin,1
Jared Leto,1
Markus Dietrich,1
Peter Lindholm,3
Christopher Miles,2
Ernest Day,2
Irene Taylor Brodsky,2
Carlo Mazzacurati,5
Étienne Faure,1
Leo D. Paur,1
Bryan Tucker,1
Enzo di Gianni,1
Erik Sharkey,2
Mårten Knutsson,1
Torkel Knutsson,1
Liz Marshall,1
Logan Sekulow,1
Andrei-Florian Popa,1
Jonathan Heap,1
Don Mischer,1
Philippa Lowthorpe,2
Sadyk Sher-Niyaz,1
Ivan Andonov,1
Sundar C,1
Stere Gulea,1
Sukumar,5
Abhishek Jain,1
Noël Burch,2
Allan Sekula,1
Joel Steege,1
Filippos Tsitos,2
Cisco Henson,1
George Buck Flower,1
Julia Kuperberg,1
Clara Kuperberg,1
Dean Cundey,1
Giorgos Servetas,1
Siamak Etemadi,1
Lewis Abernathy,1
Felix O. Adlon,1
Tony Craig,2
Matthias Emcke,1
Cynthia Beatt ,1
Kelly Cantley,1
Emmanuel Klotz,1
Albert Pereira-Lazaro,1
Riad Sattouf,2
Kyungmin Woo,1
Giorgio Ferroni,8
Hua-Tao Teng,2
Cory James Krueckeberg,1
Anastasia Pappas,1
Tawnia McKiernan,1
Aik Karapetian,1
Edoardo de Angelis,2
John Mackie,1
John Alexander,4
Lisa R. Cohen,1
Anthony Howarth,1
Aneta Kopacz,1
Tomasz Sliwinski,1
Courtney Daniels,1
Stefan Liberski,1
Richard Ramsey,1
Gert de Graaff,1
Ben Bouwmeester,1
Alex Booy,1
Tim Sutton,1
Nenad Cicin-Sain,1
Ole Giæver,2
Will Bakke,2
Christopher Dufau,1
Barrett Farmer,1
Dinos Katsouridis,3
Nikos Perakis,2
Joanna Hogg,3
Mohamed Amin Benamraoui,1
Nour Eddine Lakhmari,2
Maria Beatty,1
Todd Morris,1
Jacob Roebuck,1
Robert Angelo,1
Gianni Siragusa,1
Matthew A. Brown,1
Helmut Dietl,3
Lav Diaz,4
Hazel Orencio,1
Liryc Paolo Dela Cruz,1
Lee Su-Jin,1
Michael Maren,1
Duane Journey,2
Cynthia Wade,1
Chris Craine,1
Peter DeLuise,4
Mélanie Laurent,3
Benjamín Naishtat,1
Paul Tibbitt,1
Lynn K. D'Angona,1
Lisa C. Satriano,2
Carla Rose Ponzio,1
Jeffrey Schwartz,1
Kelly Mazurowski,1
Will Canon,1
Obie Benz,1
Joshua Waletzky,1
Keefe Brasselle,1
Vic Losick,1
Michael French,1
Patrick Jean,2
Benoît Pétré,2
Deborah Saïag,1
Mika Tard,1
Isabelle Vitari,1
Darrell Moore,1
Enzo Provenzale,1
Salvatore Rosso,1
Argi Rovelli,1
Ralph Richardson,1
Kieron Hawkes,1
James E. Duff,1
Matheson Muir,1
Pierre Falardeau,2
Jimmy Zeilinger,1
Malcolm McDonald,1
Todd Portugal,3
Eric Bernt,1
Tomu Uchida,1
Haku Yamauchi,1
Barry Pollack,1
Jimmy Sangster,3
Robert S. Baker,1
Monty Berman,1
Riku Suokas,1
Olivier de Plas,1
Rocco Urbisci,9
François Gir,1
Maurice Barthélemy,1
Torun Lian,2
Kim Dong-won,1
Jackie Reem Salloum,1
Elizabeth Mitchell,1
Brek Taylor,1
Darragh Byrne,1
Per Berglund,4
David Boone Wilson,1
Robert May,1
Paul Cotter,1
Georg Fenady,3
Rafael Portillo,1
David Sampliner,1
Sergey Solovyov,5
Daniel Lambo,1
Vincenzo Salemme,4
Massimo Venier,8
Aldo Baglio,5
Giovanni Storti,5
Giacomo Poretti,5
Łukasz Palkowski,1
Cédric Jimenez,2
Guglielmo Garroni,1
Massimo Felisatti,1
Roman Prygunov,3
Robert Ethan Gunnerson,1
Tom Hines,1
Masahiko Murata,1
Kazuchika Kise,7
Jesse Zwick,1
Kiran Rao,1
Anand L Rai,3
Rahul Tanwar,1
Tomasz Wasilewski,2
Angela Sun,1
Fabrice Gobert,1
Susumu Kudo,4
Mario Imperoli,1
Gianfranco Pagani,1
Mario Moroni,1
Gianni Manera,2
Gianfranco Piccioli,2
Christopher Shelton,1
Joanna Kos-Krauze,2
Franco Lo Cascio,1
Angelo Pannacciò,1
Shinji Higuchi,7
Isshin Inudô,2
Stéphane LaFleur,3
Eduardo Coutinho,3
Leonardo Favio,2
Alejo Moguillansky,1
Fia-Stina Sandlund,1
Raya Martin,2
Adam Leon,2
Matthew Thompson,1
Александр Гордон,1
Марика Бейку,1
Jake Hoffman,1
Jessica Goldberg,1
J.K. Amalou,1
Andrew Droz Palermo,2
Tracy Droz Tragos,1
Jeff Broadway,1
Giulio Pannaccio,1
Ryūichi Yagi,1
Sean Hogan,1
Andrew Parkinson,3
Kuei Chih-Hung,3
Scott Schirmer,1
Éric Falardeau,1
Fauve Paradis,1
Khwaja Sarfraz,1
Jon Watts,3
Marc Fitoussi,2
Bernardo Ruiz,1
Lorenzo Gabriele,2
David Delrieux,1
Christine Carrière,1
Mikhaël Hers,2
Noémie Lvovsky,1
Adam Carolla,3
Kevin Hench,1
Ana Pakljanac,1
Virginie Bourdin,1
Joshua Rofe,1
Brian Ivie,1
Mae Czarina Cruz,2
Allen H. Miner,1
Nicholas David Lean,1
Jean-Jacques Jauffret,1
Brett C. Leonard,1
Cy Feuer,1
Kim Hwi,1
Montgomery Tully,1
Pat Jackson,1
Drew Maxwell,1
Andrew Chapman,1
Liz Tuccillo,1
Justin Schwarz,1
Patrick Jenkins,1
Kelly Smith,1
Gabriel London,1
Jim-Yuen Yu,1
Lung To,1
Lisa Langseth,2
Sonja Prosenc,1
Siniša Gačić,1
Blaž Završnik,1
Niko Vodošek,1
Bitte Andersson,1
Esa Illi,1
Janez Burger,1
Midi Z,1
Lois Patiño,1
David Johndrow,1
Denny Tedesco,1
Andre van Heerden,1
Nicola Samale,1
Leslee Udwin,1
Kim Bass,1
Mark Simon Hewis,1
J. Christian Ingvordsen,2
Eric Forsberg,2
Vardis Marinakis,1
Justin Rhodes,1
Jean-Paul Civeyrac,3
Morio Asaka,3
Robert J. Koster,1
Christopher Dryhurst,1
Brian Hannant,1
Felix Fuchssteiner,2
Yari Azzopardi,1
Helga Rossi,1
John Stoneham Jr.,1
Barbara Szeman,1
Jeremy Gillespie,3
Craig Macneill,1
Karin af Klintberg,1
Anders Helgeson,1
Levan Akin,1
Saul Swimmer,1
Dmitriy Dyachenko,6
Hugh Sullivan,1
Alan Hook,2
Sharat Katariya,1
Lisa Ohlin,2
Jochen Gosch,1
Thomas Gilou,4
Naoyuki Onda,2
Satoshi Iwataki,1
Thomas Lilti,2
Lisa Siwe,2
Munira Moiz Tayabji,1
Jonathan Guggenheim,1
Edna Luise Biesold,1
Sarah-Violet Bliss,2
Gabrielle Demeestere,2
Alexis Gambis,1
Brooke Goldfinch,1
Shripriya Mahesh,1
Pamela Romanowsky,3
Bruce Thierry Cheung,1
Tine Thomasen,1
Virginia Urreiztieta,1
Omar Zúñiga Hidalgo,1
Shruti Ganguly,1
Andrea Di Stefano,1
Thibaut Josserand,1
Viktors Ritelis,1
Stefan Haupt,2
Masanori Tominaga,1
Mischa Kamp,4
Alex McCarroll,2
Marc Bauder,1
Tsutomu Hanabusa,1
Adam MacDonald,1
