name,num_films
Palmer Lee Todd,1
Jeff Kaake,2
Karen Balkin,2
Sally Brophy,2
Jenny Runacre,11
Howard Petrie,9
Molly McCart,2
Marlene Felton,1
Ibrahim El Hadish,1
Angela Portaluri,3
Sonia Moser,1
Cecilia Pérez-Cervera,1
Georgie Cranford,3
Edward Saxon,1
Matt Ingersoll,1
Alex Donnelley,4
J.D. Souther,2
Anthony R. Jones,1
Roland Thomson,1
Bart Sumner,2
Lara Steinick,2
Noriko Hidaka,9
Chika Sakamoto,6
Shigesato Itoi,2
Tanie Kitabayashi,8
Masashi Hirose,4
Yûko Maruyama,3
Toshiyuki Amagasa,1
Anita Barone,2
William Stanford Davis,5
Gordon Jennison Noice,1
Sabu,9
John Justin,4
Morton Selten,4
Mary Morris,5
Adelaide Hall,1
Frederick Burtwell,3
Joseph Cozier,2
Henry Hallett,1
Miki Hood,1
Alexander Laine,1
Cleo Laine,2
Sylvia Laine,1
Spoli Mills,1
Norman Pierce,7
Mark Stone,1
Frank Tickle,2
Ben Williams,10
Otto Wallen,1
Milly Vitale,4
Lea Seidl,2
Wilfrid Lawson,9
Patrick Crean,1
Charles Finch,2
David Q. Combs,1
Rae Allen,3
David Langton,2
Dinah Stabb,1
Katherine Reeve,1
Bill Wallis,4
Susan Porrett,2
Gregory Floy,1
Joe Dunlop,1
Peter Mackriel,1
Doyle Richmond,1
Carmel Cryan,1
Renny Krupinski,2
Ralph Nossek,3
Julian Battersby,1
David Telfer,1
Richard Garland,5
Pamela Duncan,8
Beach Dickerson,5
Tony Miller,1
Maitland Stuart,1
Marian Waldman,3
James Edmond,1
Martha Gibson,1
John Rutter,2
Robert Warner,4
Sydney Brown,1
Jack Van Evera,4
Les Rubie,2
Marcia Diamond,2
Pam Barney,1
Robert Hawkins,1
David Clement,2
Julian Reed,2
Dave Mann,1
John Stoneham Sr.,2
Danny Gain,1
Tom Foreman,1
Michael Rapport,1
Nicole Maurey,7
Janette Scott,7
Alison Leggatt,10
Geoffrey Matthews,2
Gilgi Hauser,1
Carole Ann Ford,2
Arthur Gross,3
Helena Carter,4
Janine Perreau,2
Gil Herman,2
Charles Gibb,1
Luce Potter,1
Max Palmer,1
Alain Noury,1
Jean Gaven,5
Martine Kelly,3
Jean-Pierre Andréani,4
Vladimir Brajovic,2
Gabriel Briand,2
Robert Schootemeyer,1
Li Sellgren,1
Albane Navizet,1
Nadine Perles,2
Laure Moutoussamy,1
Henri Piégay,1
Florence Cayrol,1
Sylvie Olivier,1
Shah Rukh Khan,55
Kareena Kapoor,42
Ajith Kumar,19
Rahul Dev,8
Hrishitaa Bhatt,3
Sooraj Balaji,1
Subhashini Ali,1
Umesh Mehra,1
Vineet Sharma,3
Shweta Menon,3
Karan Dewani,1
Johnny Lever,41
Suresh Menon,8
Shilpa Mehta,1
Vivek Sharma,1
Art Aragon,1
Dominic Anciano,2
John Beckett,2
Gerald S. O'Loughlin,9
Andrew Smith,1
Guy Thauvette,2
Joshua Boyd,2
Kaitlin Doubleday,7
Kelly McNair,2
Jonathan Dankner,1
Maggie Mellin,1
Eugene Fleming,1
Jennifer Manley,2
Jennifer Kan,1
Kelly Hutchinson,1
Wendy Worthington,5
Jane Bodle,1
Brian Goodman,4
Ray Proscia,3
Sarah Lancaster,7
Jill Matson,1
Mike Baldridge,1
Joel Ewing,1
Jim Antonio,4
Angela Sorensen,1
Jonathan Brent,1
Benita Krista Nall,2
Andrew Meeks,1
Jaime Ray Newman,6
Mercedes Cornett,1
Amy Acker,9
Thomas Crawford,1
Sarah Rush,2
Malachi Throne,3
Max Kerstein,1
Brandon Keener,4
Jasmine Jessica Anthony,3
Jamie Anderson,5
Kam Heskin,7
Ana Maria Quintana,1
Celine du Tertre,2
Jamie Moss,1
Frank Abagnale Jr.,1
Roger Léger,1
Jean-François Blanchard,2
Mathieu Gaudreault,1
Guy-Daniel Tremblay,2
Alexander Bisping,5
Patrice Dussault ,1
Paul Todd,2
Jake Wagner,1
Ashley Cohen,1
Kelly Cohen,1
Ellis Hall,1
Steven Meizler,1
Fred Datig,1
Joe Garagiol,1
Dominic Bond,1
Jean-François Brousseau,1
Francis Campeau,1
Raphaël Cardin,1
Marc-Antoine Côté,1
Antoine Drolet-Dumoulin,1
Léon Dussault-Gagné,1
Simon Houle-Gauthier,1
Vincent Généreux,1
Sébastien Jean,1
Pascal Larouche,1
William Lauzon,1
Florent Legault,1
Jason McNally,1
Julien Normandeau,1
David Parent-Laliberté,1
Alexandre Pepin,1
Nicolas Radeschi,1
Jonathan René,1
Samuel St-Amour,1
Carlo Giuffrè,8
Kim Rossi Stuart,9
Luis Molteni,7
Chita Rivera,2
Deidre Goodwin,3
Mýa,5
Ekaterina Chtchelkanova,1
Jonathan Whittaker,6
George Loftus,1
Charley Ramm,1
Sophie Wyburd,1
Lyndsey Marshal,9
Jack Rovello,4
Yuliya Vysotskaya,4
David Horovitch,3
Daisy Haggard,7
Romola Garai,19
Stella Gonet,2
Mark Wells,2
Edward Hogg,13
Maureen Lipman,9
Emilia Fox,11
Ed Stoppard,12
Jessica Kate Meyer,1
Michal Zebrowski,9
Wanja Mues,6
Nomi Sharron,1
Lucy Skeaping,1
Roddy Skeaping,1
Ben Harlan,1
Thomas Lawinky,2
Joachim Paul Assböck,12
Roy Smiles,1
Paul Bradley,7
Andrzej Blumenfeld,6
Detlev von Wangenheim,1
Popeck,3
Zofia Czerwińska,3
Udo Kroschwald,3
Uwe Rathsam,1
Joanna Brodzik,4
Katarzyna Bargiełowska,3
Maja Ostaszewska,8
Wojciech Smolarz,2
Lech Mackiewicz,3
Ruth Platt,1
Peter Rappenglück,1
Katarzyna Figura,10
Tom Strauss,2
Cezary Kosinski,5
Paweł Burczyk,1
Nina Franoszek,1
Rafał Mohr,3
Andrzej Pieczynski,2
Morgane Polanski,3
Grzegorz Artman,1
Adam Bauman,1
Andrzej Szenajch,1
Zbigniew Dziduch,1
Marian Dziędziel,9
Jerzy Góralczyk,1
Jaroslaw Kopaczewski,2
Patrick Lanagan,1
Dorota Liliental,1
Norbert Rakowski,2
Piotr Siejka,1
Tomasz Tyndyk,3
Andrzej Walden,2
Zbigniew Walerys,2
Maciej Winkler,1
Tadeusz Wojtych,1
Andrzej Zieliński,1
Paweł Małaszyński,4
Axel Prahl,11
Borys Szyc,10
Rafał Dajbor,2
Ryszard Kluge,2
Maciej Kowalewski,2
Barbara Britton,10
Art Linkletter,2
Gabriel Heatter,1
Ellye Marshall,2
Vici Raaf,1
Pier Paquette,1
Sonja Ball,1
Brady Moffatt,1
Rick Jones,4
Arthur Holden,17
Jane Woods,1
Elizabeth Robertson,1
Luis de Cespedes,1
Terrence Scammell,2
Annie Belle,8
Christian Borromeo,3
Marie Claude Joseph,1
Gabriele Di Giulio,1
Brigitte Petronio,2
Karoline Mardeck,1
Edward Mannix,3
Susan Spafford,2
Pat Starke,2
Frank von Kuegelgen,1
Steven Luotto,1
Cathy Scorsese,1
Frederick de Cordova,1
Edgar J. Scherick,1
Ed Herlihy,3
Lou Brown,1
Victor Borge,2
Loretta Tupper,2
Peter Potulski,1
Vinnie Gonzales,1
Whitey Ryan,1
Doc Lawless,1
J.D. Walsh,2
Jimmy Raskin,1
Daniel Farber,3
Shannon Holt,2
Annie Morgan,1
Jennifer Keddy,1
Maggie Valentine,1
Mark Hannibal,1
Trace Turville,1
David Julian Hirsh,6
Sean Tucker,7
Ilona Elkin,3
Andy Quesnel,2
Jaye P. Morgan,4
Anna Silk,7
Dino Tosques,2
Linda Tomassone,2
Ruy de Carvalho,4
Cécile Sanz de Alba,1
Luís Lima Barreto,1
Micheline Larpin,1
José Pinto,3
Filipe Cochofel,1
João Perry,2
Glória de Matos,2
António Reis,1
Isabel Ruth,7
Dina Treno,1
Jeff Foxworthy,12
Larry the Cable Guy,17
Bill Engvall,12
Valeria Andrews,1
Thad Luckinbill,3
David Agranov,4
A. J. Benza,2
Cynthia Watros,5
Kenneth Moskow,3
Morgan Marinne,3
Isabella Soupart,1
Nassim Hassaïni,1
Teah,2
Mitsuhiro Oikawa,7
Kôji Kikkawa,3
Akaji Maro,16
Anatoli Krasnov,1
Sebastian DeVicente,2
Terence Yin,10
Atsushi Okuno,2
Akira Emoto,29
Eugene Nomura,6
Nabeel Kort,1
Ryûshi Mizukami,4
Takeshi Nakajima,2
Kinako Satô,1
Tokitoshi Shiota,5
Yoji Tanaka,22
Hua Rong Weng,5
Margarida Miranda,1
Keith Nobbs,1
Otto Sanchez,3
Melonie Diaz,18
Millie Tirelli,1
Fred Ewanuick,6
Lisa Calder,2
Cleo King,9
Mike Brady,2
Anthony G. Schmidt,2
Jeffrey Ross,25
Zhang Hanyu,13
Chengru Li,2
Liu Yiwei,3
Alexandre Rodrigues,2
Leandro Firmino,4
Phellipe Haagensen,2
Douglas Silva,3
Jonathan Haagensen,3
Seu Jorge,10
Jefechander Suplino,1
Alice Braga,21
Roberta Rodrigues,3
Luis Otávio,1
Darlan Cunha,4
Thiago Martins,3
Daniel Zettel,2
Charles Paraventi,9
Danielle Ornelas,1
Micael Borges,1
Lúcio Andrey,2
Marcello Melo Jr.,2
Babú Santana,4
Mary Sheila,5
Paulo Lins,2
Olivia Araújo,2
Graziella Moretto,2
Tulé Peak,1
Kikito Junqueira,2
Stine Stengade,5
Lars Mikkelsen,15
Sven Wollter,9
Peaches Latrice Petersen,1
Camilla Bendix,5
Lotte Bergstrøm,3
Thomas W. Gabrielsson,6
Ronnie Lorenzen,2
Oliver Appelt Nielsen,1
Klaus Pagh,2
Nicolas Bro,26
Bent Kaiser,1
Michael Zuckow Mardorf,1
Gérard Bidstrup,1
Henrik Birch,7
Fred Stone,3
Lisa Kreuzer,6
Peter Lilienthal,1
Daniel Schmid,1
Sandy Whitelaw,1
Jean Eustache,2
Andreas Dedecke,1
David Blue,1
Gerty Molzen,1
Heinz Joachim Klein,1
Satya De La Manitou,1
Axel Schiessler,1
Adolf Hansen,1
Rosemarie Heinikel,2
Danièle Girard,3
Louisa Colpeyn,1
Chantal Darget,1
Georges Staquet,5
Ernest Menzer,2
Jean-Claude Rémoleux,1
Abraham Alvarez,1
Carlo Corazon,2
Marty Granger,1
Jürgen Hentsch,2
Marek Harloff,1
Christian Honhold,1
Anthony Clark,5
Holly Near,3
Dodie Marshall,2
Pat Harringto,5
Sandy Kenyon,4
Ed Griffith,1
Mickey Elley,1
Elaine Beckett,1
Shari Nims,1
Diki Lerner,2
Robert Isenberg,1
Teri Hope,1
Laurel Goodwin,2
Ginny Tiu,1
Elizabeth Tiu,1
Susan Kohner,5
Robert Alda,7
Karin Dicker,1
Terry Burnham,1
John Vivyan,1
Lee Goodman,1
Thelonious Bernard,1
Tony Rosato,2
Karen Campbell,1
GWAR,2
Suzanna Leigh,7
Donna Butterworth,2
Linda Wong,2
Julie Parrish,1
Gabriel Gabrio,5
Fernand Charpin,8
Lucas Gridoux,2
Gilbert Gil,1
René Bergeron,8
Paul Escoffier,3
Roger Legris,2
Jean Témerson,2
Robert Ozanne,6
Philippe Richard,3
Mireille Balin,3
Fréhel,2
Olga Lord,1
Renée Carl,5
Scott McGinnis,3
Michael Menzies,1
Keith Mills,1
Dermott Downs,1
Leslie Allan,1
Gypsi DeYoung,1
Mike Toto,1
Ron Burke,1
Tony Margulies,1
Joy Michelle Moore,1
Lydia Lenossi,1
Vladimiros Kiriakidis,6
Carlos Rodríguez Ramos,1
Andreas Filippides,3
Stevie Myers,3
Chaney Kley,1
Emma Caulfield,4
Lee Cormie,2
Steve Mouzakis,5
Peter Curtin,3
Kestie Morassi,4
Antje Schmidt,1
Nina Proll,9
Hinnerk Schönemann,12
Traudl Junge,1
Maya Deren,5
Stan Brakhage,6
Alexander Hammid,2
Miriam Arsham,1
Rita Christiani,2
Katherine Dunham,3
Graeme Ferguson,1
Teiji Ito,1
Jonas Mekas,5
Charles Nicklin,1
Fatmir Haskaj,1
Joe Dain,2
Shirley Scott,1
Heather Laszlo,1
Mario Bosco,1
Paul Sampson,4
Anthony Giangrande,2
Eddie Daniels,2
Kevin Pinassi,2
Lawrence Hilton-Jacobs,6
Tamu Blackwell,1
David Kruger,2
Yvette Curtis,2
Eric Jones,1
Socorro Stephens,1
Ruby Dandridge,7
BarBara Luna,6
Cathy Lewis,1
Louise Williams,1
Bob Crane,2
Johnny Unitas,1
Dick Butkus,10
Jimmy Cliff,4
Janet Bartley,1
Ras Daniel Hartman,1
Basil Keane,1
Bob Charlton,1
Lucia White,1
Volair Johnson,1
Beverly Anderson,1
Clover Lewis,1
Elijah Chambers,1
Prince Buster,1
Ed 'Bim' Lewis,1
Bobby Loban,1
Joanne Dunn,1
Don Topping,1
Karl Leslie,1
Sandra Redwood,1
Ula Fraser,1
Carol Lawes,1
Aston 'Bam' Winter,1
Toots Hibbert,1
Ellen Janov,1
Joseph Simmons,2
Darryl McDaniels,1
Sheila E.,3
Rick Rubin,7
Peter McEnery,9
Pola Negri,5
Leslie Uggams,7
Sam Gordon,2
Marquise Wilson,1
Maria R. Kelly,1
John Pittman,1
Andre Lamal,2
Alex Brown,4
Natalie Venetia Belcon,1
Denetria Champ,1
Rachida Brakni,7
Keegan Connor Tracy,14
Sarah Carter,11
Alejandro Rae,2
Shaun Sipos,14
Christina Jastrzembska,8
Eileen Pedde,5
Jill Krop,2
Don Bell,1
Odessa Munroe,2
Aaron Douglas,13
Enid-Raye Adams,6
Fred Henderson,5
Darcy Laurie,4
Chilton Crane,12
Karl Pruner,5
Mike Realba,4
Jessica Greco,7
Angelo Tsarouchas,3
Veronica Hurnick,1
Steve Lucescu,2
John Watson,6
Janet Bailey,2
Sam Kalilieh,2
Merwin Mondesir,6
Elisa Moolecherry,2
Sheldon Davis,1
Arlene Mazerolle,3
Steve Behal,1
Bart Bedford,2
Tony Craig,2
David Boyce,2
Tova Smith,1
Michael Rubenfeld,2
Kenneth Mitchell,2
Mark Ellis,1
Ray Paisley,2
Scott McCord,6
Jenny Cooper,1
Shaun Verreault,1
Safwan Javed,1
Earl Pereira,1
John Wayne Shafer,1
Jason Harris,11
Colleen Hawks,2
Andrei Kashkar,1
Moni Moshonov,7
Yussuf Abu-Warda,4
Helena Yaralova,1
Sendi Bar,1
Menachem Lang,1
Tomer Russo,6
Liron Levo,7
Roman Hazanowski,1
Dalia Shachaf,1
Keren Ben Rafael,1
Sasha Chernichovsky,1
Rawda Suleiman,1
Gal Altschuler,1
Tony Grisoni,1
Philip A. Patterson,2
René Cleitman,1
Nicola Pecorini,1
José Luis Escolar,1
Bárbara Pérez-Solero,1
Benjamín Fernández,1
Andrea Calderwood,1
Ray Cooper,4
Gabriella Pescucci,1
Carlo Poggioli,1
Bernard Bouix,1
Fred Millstein,1
Chandler Riley Hecht,1
Rachel David,1
Samantha Adams,1
Brittney Lee Harvey,1
Ken Davitian,14
Jude McVay,1
Lucky McKee,2
Mike Lane,6
Max Baer,3
Jersey Joe Walcott,1
Rusty Lane,5
Victor Maddern,19
Helen Baxendale,2
Tim Loane,1
Christoph Waltz,20
Bill Murphy,1
Tony Coleman,1
Barry Barnes,4
Paul Roe,5
Tom Maguire,1
Joe Gallagher,2
Hugh B. O'Brien,1
Ernest Severn,1
Peggy Miller,1
Bill Travers,12
June Cunningham,1
George Cross,1
George Cormack,1
Stringer Davis,7
Sayoko Amano,1
Tenmei Kano,1
Kan Mikami,3
Masahiko Shimada,1
Yayoi Kusama,1
Chie Sema,1
Hiroshi Mikami,5
Louise Rioton,2
François Moro-Giafferi,1
Stéphane Di Napoli,2
Serge Bento,5
Henri Attal,18
Margaret Diamond,1
Marin Kanter,2
Hans Alfredson,16
Maria Johansson,1
Per Myrberg,3
Carl Billquist,6
Nils Ahlroth,1
Carl-Åke Eriksson,2
Cecilia Walton,2
Wallis Grahn,2
Else-Marie Brandt,1
Björn Andrésen,4
Daniel Alfredson,1
Erik Spangenberg,1
Tomas Alfredson,2
Yves Beneyton,5
Corinne Dacla,1
Gabrielle Lazure,11
Maxence Mailfort,4
Bernard Woringer,2
Guy Di Rigo,1
Denis Quilley,8
Emily Hone,1
Cyril Conway,2
Robert Dorning,4
Stefan Schnabel,10
Czeslaw Grocholski,1
Vincent J. Isaac,1
Curt Lowens,10
Lev Mailer,2
Fritz Manes,2
David Meyers,1
Alfredo Michelson,1
Zeno Nahayevsky,1
Tony Papenfuss,1
Grisha Plotkin,1
Lance Rosen,1
Gene Scherer,1
Warwick Sims,2
Chris Winfield,1
John Yates,2
Rudolf Waldemar Brem,7
Jennifer Hilary,2
Isabel Dean,7
Seiji Sakaguchi,1
Frank Michael Liu,1
Guy Grosso,9
Jacques François,16
Micheline Bourday,3
Samantha Langevin,4
Jim McLarty,5
George Dawson,1
Ray Michal,1
Lydia Lei,3
R.G. Armstrong,2
Elmer Kline,1
Rebecca Clemons,1
Johnny Gimble,1
Linda Hopkins,2
Gerald V. Casale,3
Mark Mothersbaugh,5
Bob Casale,2
Robert Mothersbaugh,1
Alan Myers,1
Pegi Young,1
Barry Snider,1
Julia Barr,1
Frederic Downs,2
Mary Margaret Amato,3
Robert Sevra,1
Leigh Harris,2
Lynette Harris,2
Bobbie Burns,1
Bobby Astyr,1
Roger Caine,2
Candida Royalle,4
R. H. Thomson,4
Shari Belafonte,6
Douglas Campbell,1
Sharon Lewis,2
Tony Van Bridge,1
Bob Warner,2
Nonnie Griffin,1
Adrienne Pocock,1
Robert Desroches,2
Charles Kerr,2
Jim Chad,1
Michael Tate,1
Lynda Mason Green,2
Noelle North,2
Liz Sheridan,3
Virginia Wing,3
Björn Gustafson,14
Dan Ekborg,11
Peder Ivarsson,1
Lena Söderblom,2
Jarl Borssén,2
Jan Nygren,4
Börje Nyberg,1
Gösta Krantz,2
Henrik S. Järrel,2
Jan Waldekranz,5
Carl-Lennart Fröbergh,3
Maryedith Burrell,2
Marta Fernández Muro,5
Ofelia Angélica,2
Fernando Vivanco,2
Ángel Alcázar,2
Joe Rubbo,1
Winifred Freedman,1
Gerri Idol,1
Sandy Sprung,1
Paul Keith,4
Roberto Rodriquez,1
Blanche Rubin,2
Jack Lester,3
Kenneth Jennings,1
Gerry Beckley,1
Susan Doukas,1
Bob Brady,1
Elaine C. Grove,1
Stanley Knapp,1
Jack Adalist,3
Lloyd Ziff,1
Harry Lum,1
Roy MacArthur,2
Sara Carlisle,1
Nina V. Kerova,1
Alan Preston,1
Christine Hatfull,1
Paul Chang Chung,7
Michael Chan Wai-Man,13
Cheng Kang-Yeh,3
Suet Lee,1
Yeong-mun Kwon,1
Eugenia Yuan,9
Laura Lenzi,2
Brigitta Boccoli,1
Cinzia de Ponti,3
Cosimo Cinieri,7
Andrea Bosic,8
Mija Aleksić,4
Radislav Lazarević,1
Zoran Radmilović,3
Jelisaveta 'Seka' Sablić,4
Mike Kulcsar,1
J. Víctor López,1
Michael Carven,1
Adam Redfield,1
Timothy Jenkins,1
Tricia George,1
Valerie Whittington,2
Rosamund Greenwood,4
Damaris Hayman,1
David Dixon,2
Julian Curry,3
Peter Bourke,1
Anne-Marie Marriott,1
Ceri Jackson,3
Janine Lesley,1
Francine Morgan,2
Sally Watkins,3
Ian Danby,2
Harrison Muller Jr.,3
David Mills,2
Jiří Stanislav,2
Eugeniusz Haczkiewicz,1
Miriam Guidelli,1
Massimo Bonetti,7
Enrica Maria Modugno,3
Sabina Vannucchi,2
Giorgio Naddi,1
Micol Guidelli,1
Michel Vitold,5
Enzo Jannacci,5
Pierre Malet,1
Didi Perego,9
Tom Smothers,8
Teri Landrum,1
Sallee Young,1
Willie Aames,6
Richard Curnock,1
Neil Vipond,1
Shoshana Duer,1
Jerry Rosen,1
Riki Halfon,1
Joseph R. Sicari,2
Rick Jason,5
Myriem Roussel,3
Chris Parker,2
Leila Gastil,1
Sara Driver,3
Charlie Spademan,1
Jane Fire,1
Ruth Bolton,1
Evelyn Smith,1
Lisa Rosen,1
Maria Duval,1
Patrice Donnelly,2
Kenny Moore,1
Kari G. Peyton,1
Jodi Anderson,1
Ted Hamilton,1
Kate Ferguson,1
Rhonda Burchmore,1
Linda Nagle,1
Patrick Pearson,2
John Quayle,1
Zbigniew Zapasiewicz,11
Marzena Trybała,3
Adam Ferency,7
Tadeusz Łomnicki,7
Bogusława Pawelec,2
Jacek Borkowski,2
Jacek Sas-Uhrynowski,1
Monika Gozdzik,1
Zygmunt Hübner,1
Krzysztof Kalczyński,1
Aleksander Mikołajczak,1
Kazimiera Nogajówna,1
Jolanta Nowinska,1
Krzysztof Zaleski,1
Anémone,12
Bruno Moynot,3
Martin Lamotte,8
Fred J. Scollay,1
Ron Cey,1
Bruce Carradine,1
Larkin Ford,2
Laurent Malet,5
Robert van Ackeren,1
Werner Asam,2
Isolde Barth,9
Axel Bauer,2
Gilles Gavois,2
Wolf Gremm,1
Y Sa Lo,2
Michael McLernon,1
Frank Ripploh,2
Vitus Zeplichal,2
Isa Jank,2
Gene Cross,1
Julie Hampton,1
Florence Delay,2
Riyoko Ikeda,1
Charlotte Kerr,2
Mark Miller,2
Hilmar Thate,2
Cornelia Froboess,5
Tracey Gold,7
Tina Yothers,4
Kenny Rogers,5
Buddy Baker,1
Katherine Healy,1
Jeremiah Sullivan,1
Peter Hooten,6
Almanta Suska,2
Renato Rossini,11
Andrea Occhipinti,10
Babette New,1
Rita Silva,2
Isabelle Weingarten,3
Jeffrey Kime,1
Camila Mora-Scheihing,2
Alexandra Auder,1
Paul Getty Jr.,1
Artur Semedo,1
Francisco Baião,1
Jo Kennedy,1
Ross O'Donovan,1
Margo Lee,1
Melissa Jaffer,4
John O'May,1
Norm Erskine,2
Phil Judd,1
Dwayne Hillman,1
Ian Gilroy,1
Ned Lander,2
Mark Little,2
Sara Botsford,9
Sonsoles Aranguren,1
Rafaela Aparicio,7
Maria Caro,1
Francisco Merino,3
Emma Sutton,2
Bruce Lidington,1
Jim Greenleaf,4
Charlene Nelson,2
Isabel Cooley,3
Dan Priest,3
Veronica Lario,1
Eva Robins,4
Isabella Amadeo,2
Mirella Banti,3
Lamberto Bava,1
Margaux Hemingway,5
Raf Mauro,3
Pam Huntington,1
Martin Azarow,1
Harvey Vernon,1
Heshimu Cumbuka,1
Vidonne Sayre Linn,1
Ivana Moore,1
Ben Murphy,2
Sandy Carey,2
Warrington Gillette,2
Dimitri Villard,1
Teresa Stratas,1
Cornell MacNeil,1
Allan Monk,1
Axelle Gall,1
Pina Cei,4
Maurizio Barbacini,1
Lance Holcomb,1
John Forbes-Robertson,4
Nicholas Donnelly,1
David Sterne,14
Howard Bell,1
Norman Mann,2
Michael Watkins,2
Gerard Ryder,1
Katherine Wilkinson,1
Sally Lahee,2
Wulf Kessler,1
Oliver Siebert,1
Werner Stocker,2
Anja Kruse,1
Hans-Jürgen Schatz,3
Jörg Hube,4
Gerhard Friedrich,1
Sabine Kretzschmar,1
Jean-Paul Raths,2
Mechthild Reinders,1
Ulf-Jürgen Wagner,1
Monika Madras,1
Joachim R. Iffland,1
Csere Ágnes,2
Max Grießer,1
Jameson Parker,6
Karl Lewis Miller,1
Helen Siff,4
Glen Garner,1
Terrence Beasor,3
Lewis Collins,5
John Duttine,1
Bob Sherman,4
Albert Fortell,2
Mark Ryan,8
Stephen Bent,3
Alan Mitchell,1
Peter Geddis,1
Raymond Brody,1
Trevor Byfield,1
Michael Forrest,1
John Woodnutt,3
Meg Davies,1
Lynne Miller,1
Christopher Muncke,2
Anna Ford,1
Martin Grace,4
Tariq Yunus,3
Tony Osoba,3
Niall Padden,2
Patrick Gordon,1
Peter Turner,3
Ralph Arliss,2
Simon Heywood,1
Martin Jacobs,1
Cherie Michan,1
Tony March,2
Marianne Marks,2
Jeffrey Wheat,1
Tarık Akan,10
Meral Orhonsay,1
Necmettin Çobanoğlu,2
Sevda Aktolga,3
Luigina Rocchi,5
Carole André,7
Ayshe Gul,1
Sergio Nicolai,2
Ludovico Della Jojo,1
Felice Schachter,1
Greg Bradford,4
Heather Thomas,3
Susan Ursitti,2
Sandy Serrano,1
Kathryn Hahn,29
Annie Parisse,11
Samantha Quan,1
Justin Peroff,1
Rebecca Harris,2
Archie MacGregor,1
Scott Benes,1
Zachary Benes,1
Georgia Craig,5
Andrew Moodie,5
Fann Wong,2
Aaron Taylor-Johnson,19
Alison King,3
Anna-Louise Plowman,5
Georgina Chapman,6
Daisy Beaumont,3
Stephen Fisher,4
Том Ву,10
Barbara Nedeljakova,3
Van Hai Bui,1
Richard Haas,1
Terry Howson,1
Ryan James,4
Barry Stanton,3
Matthew Storey,1
Charlie G. Hawkins,1
Gerard Whelan,1
Rene Hajek,2
Ho Ban Le,1
Vladimír Hrbek,1
Jirí Mojzís,1
Marta Andresová,1
David Listvan,1
Petra Jezková,1
Eva Ruzicka,1
Hanka Scudlová,1
Hana Jouzová,1
Tom Klar,1
Jan Petrik,1
Milolas Cech,1
Karel Urban,1
Vincent Wang,1
Joe J. Garcia,1
Jim Fitzgerald,2
Casey McCarthy,2
Louis Bernstein,1
Josie DiVincenzo,1
Jorge Noa,2
Levett M. Washington,1
Alberto Gutierrez,1
Lakeith S. Evans,1
Carrie Geiben,1
Luke Strode,1
Bruce Mibach,1
Ron Mathews,2
Daniel B. Wing,1
Jeff Padilla,1
Dan Brinkle,1
Jack Reiss,1
Sonya Didenko,1
Greg 'Christopher' Smith,1
Christopher Prescott,1
Ari Randall,1
John S. Bakas,1
Chad Tucker,1
Jamie Mahoney,1
Jorn H. Winther,1
Christian Boeving,1
Adam Blake Boswell,1
David Burrows,3
Michael Duisenberg,1
Halley Eveland,1
Claudine Farrell,1
André Gordon,2
Douglas Haase,1
Suzie Johnson,1
Boyd Kelly,1
Tina Lorraine,3
Rebecca Michael,1
Brian M. Olson,1
Kevin Porter,5
Tanoai Reed,3
Thierry Segall,2
Sandra Teles,2
Patrick Williams,1
Connor Funk,1
Bob Joles,1
Danny McBride,31
Summer Shelton,2
F.W. de Klerk,3
Abdullah Ibrahim,1
Duma Ka Ndlovu,1
Ronnie Kasrils,1
Sibongile Khumalo,1
Vusi Mahlasela,1
Winnie Mandela,2
Hugh Masekela,3
Sophie Mgcina,1
Thandi Modise,1
Sifiso Ntuli,1
Sibusiso Nxumalo,1
Hendrik Frensch Verwoerd,1
Lindiwe Zulu,1
Choi Min-sik,16
Son Ye-jin,11
Yu Ho-jeong,1
Clément Sibony,8
Paulette Braxton,1
Brendan Hines,4
Jesse Tyler Ferguson,4
Marla Shelton,4
C. Henry Gordon,19
William V. Mong,11
Iva Lane,1
Paul McCallum,1
June Gilbert,1
Katrina Parish,1
Deran Sarafian,2
Jeane Manson,3
Anne Lockhart,6
Kelly Reno,2
Ed McNamara,5
Cass-Olé,1
Umberto Orsini,17
Carlo Nell,5
Dilys Laye,6
Angela Pringle,1
Jenny Bridges,1
Balbina,1
Jose Sukhum Boonlve,1
Janine Hill,1
Leonard Trolley,1
Len Lowe,1
Francis Dux,1
Ronald Rubin,3
Michael Spice,1
Josephine Chaplin,4
Victoria Chaplin,1
Kevin Manser,1
Lew Luton,1
Larry Cross,1
Drew Russell,2
John Sterland,1
Paul Carson,1
Ciarán Fitzgerald,2
Marion Yue,2
Gerald Castillo,1
Marilyn Hassett,5
Taylor Lacher,3
Frank Maxwell,5
Jordan Rhodes,4
Bert Santos,2
Jerome Thor,3
Cal Haynes,1
Kelly Flynn,2
Debi Storm,1
Saverio LoMedico,1
Fred Holliday,1
Dorothy Lovett,2
Camille Coduri,7
Maurice O'Connell,2
Cliff Burnett,1
Mark Lambert,4
Ian Bartholomew,2
Jenny Lumet,1
International Chrysis,1
Edward Rowan,2
Audie Murphy,23
Bill Mauldin,2
Arlene Francis,8
Brian Nash,1
Julia Meade,3
Tony Mascia,1
Rick Riccardo,1
Linda Hutton,1
Hilary Holland,1
Adrienne La Russa,3
